id_cliente,nombre,email,ciudad,zona,segmento,fecha_registro
C00259,Alicia Mireles,jaime45@example.net,Nueva Bosnia y Herzegovina,Centro,Premium,2021-11-11
C00260,Sr. Miguel Ángel Olivares,dluevano@example.com,San Eva los bajos,Norte,Premium,2023-04-23
C00261,Jacinto Mendoza Ontiveros,barajasminerva@example.org,San José Eduardo de la Montaña,Norte,Regular,2022-03-16
C00262,Marisol Luz Murillo,jroque@example.com,Nueva Andorra,Oeste,Ocacional,2021-09-07
C00263,Jacobo Ernesto Quintana,riosdalia@example.net,San Óliver los bajos,Este,Regular,2024-08-24
C00264,Jaime Ricardo Holguín Sierra,luis-miguel77@example.net,San Elias los altos,Norte,Premium,2023-03-08
C00265,Lic. Evelio Gamboa,alonzoclaudio@example.com,Vieja Dinamarca,Oeste,Premium,2023-07-02
C00266,Dra. Esparta Saldaña,rebeca28@example.com,San María del Carmen de la Montaña,Norte,Premium,2023-07-04
C00267,Olivia Ortiz,wbenitez@example.org,Vieja Suriname,Sur,Ocasional,2022-11-09
C00268,Dra. Bianca Leyva,bernabe07@example.net,San Alonso los altos,Sur,Regular,2023-04-13
C00269,René Hugo Avilés Patiño,sgalarza@example.com,Vieja Singapur,Centro,Regular,2022-04-03
C00270,  Marco Antonio Jorge Lozano  ,uaguirre@example.net,San Cristina los altos,Oeste,Premium,2022-09-27
C00271,Oswaldo José Carlos Palomo Mora,francisco93@example.org,San Porfirio los bajos,Centro,Premium,2022-01-14
C00272,Eva Arellano,renato07@example.org,Nueva Guatemala,Este,Premium,2025-05-08
C00273,Ernesto Holguín,crazo@example.net,San Mauricio los altos,Norte,Ocasional,2022-07-20
C00274,Cornelio Vera Calvillo,homeroserrano@example.com,Nueva Gambia,Este,Ocasional,2023-01-18
C00275,Ing. Gabino Pabón,sbarrientos@example.net,San Carmen los bajos,Centro,REGULAR,2023-06-03
C00276,Lic. Minerva Orozco,corta@example.net,Nueva Guinea Bissau,Sur,Ocasional,2022-08-21
C00277,Asunción Luz Posada,,Nueva Lesotho,Norte,Ocasional,2022-01-09
C00278,Juan Carlos Ruelas,dolores98@example.net,Nueva Singapur,Centro,Regular,2023-11-14
C00279,Rosario Nadia Jaime Barragán,sanchezeloy@example.net,Vieja Brunei Darussalam,Oeste,Premium,2021-08-07
C00280,Ramón Toledo Ojeda,almarazhector@example.org,San Sandra los altos,Centro,Regular,2024-02-24
C00281,Lic. Alejandra Díaz,octaviomenendez@example.org,Nueva Brasil,Centro,Ocasional,2022-09-29
C00282,Gustavo Loya,aracelijasso@example.com,San Genaro los bajos,Este,Ocasional,2023-09-29
C00283,Elvia Quiñones Tello,anabel96@example.com,Vieja Italia,Centro,Regular,2022-08-17
C00284,Florencia Estefanía Rivera Farías,alonsocaban@example.org,Nueva Chad,Este,Regular,2025-03-02
C00285,Nayeli Sauceda,rene52@example.net,San Ernesto de la Montaña,Centro,Ocasional,2022-02-04
C00286,Guillermo Sisneros Mejía,villanuevajesus@example.com,Nueva Dinamarca,Oeste,Premium,2023-11-11
C00287,Sra. Yeni Valles,gilbertojaimes@example.com,San Emilia los altos,Norte,Ocasional,2024-03-16
C00288,  Helena María José Canales  ,fnava@example.org,San Gerónimo de la Montaña,Sur,Ocasional,2022-11-25
C00289,Mario Gregorio Núñez Griego,virginiasierra@example.com,Nueva Guyana,Centro,Premium,2023-03-12
C00290,Joaquín Escalante Lara,aguilerabruno@example.net,San Felix los altos,Norte,Premium,2023-09-12
C00291,  Lucía Solorio  ,rangelhilda@example.com,San Marco Antonio los altos,Centro,Ocasional,2024-06-15
C00292,Miguel Espartaco Zaragoza,tdelgado@example.org,San Jacinto de la Montaña,Sur,Premium,2022-11-29
C00293,Srita. Sessa Garica,plerma@example.com,Vieja Sierra Leona,Oeste,Regular,2023-02-08
C00294,Mauro Maximiliano Gonzales,ozunarafael@example.net,San Silvia los altos,Norte,Ocasional,2022-06-25
C00295,Perla Alejandra Arteaga Meléndez,estefaniacasillas@example.net,Vieja Japón,Norte,Ocasional,2023-08-06
C00296,Sr. Felipe Ceja,mariana36@example.com,Nueva Madagascar,Oeste,Premium,2023-08-30
C00297,Eric Cavazos Ramos,mariano55@example.org,Nueva Zimbabwe,Sur,Ocasional,2024-10-26
C00298,  Héctor Rascón Alcala  ,estela49@example.net,San Diana los altos,Centro,Ocasional,2023-02-01
C00299,  Adalberto Adalberto Espino  ,corralesgregorio@example.net,Nueva Brasil,Oeste,Regular,2024-12-25
C00300,Jaqueline Rosado Orellana,mirizarry@example.com,Nueva República Democrática Popular Lao,Oeste,Regular,2024-08-03
C00301,Salma Esparta Carmona,elviacanales@example.org,Vieja Japón,Oeste,Premium,2023-08-25
C00302,Dr. Iván Echeverría,rosasantonia@example.com,Nueva Cabo Verde,Centro,Premium,2022-05-07
C00303,Cristina Catalina Cruz,ypena@example.net,Vieja Malawi,Sur,Premium,2023-01-01
C00304,Olivia Reyes Jáquez,lgil@example.com,San Sergio de la Montaña,Este,Premium,2022-01-23
C00305,Georgina Úrsula Lucio Colunga,salinasbernabe@example.org,San Elisa los bajos,Oeste,Ocasional,2023-09-16
C00306,María Eugenia Marisol Franco Ordóñez,lquesada@example.com,Vieja Venezuela,Norte,Regular,2024-01-25
C00307,Sara Elena Mascareñas,vtamayo@example.com,Nueva Estados Unidos de América,Sur,Premium,2023-07-25
C00308,Ing. Iván Franco,carlos85@example.com,San Alicia los bajos,Este,Premium,2021-10-20
C00309,Olga Micaela Durán Zarate,jlozada@example.net,San Andrea de la Montaña,Norte,Regular,2022-01-24
C00310,Fernando Humberto Linares Colunga,ericcano@example.com,Vieja Arabia Saudita,Norte,Premium,2022-09-13
C00311,Norma Cardenas Garay,enrique45@example.org,San José Carlos de la Montaña,Sur,Ocasional,2023-11-05
C00312,Trinidad Fabiola Ruiz Ramos,marisela68@example.net,San Verónica los bajos,Oeste,Ocasional,2024-07-16
C00313,Anabel Linda Pedroza Vela,ftoledo@example.net,San Raúl de la Montaña,Oeste,Ocasional,2023-04-30
C00314,Dra. Arcelia Bueno,sandraecheverria@example.net,San Soledad los altos,Oeste,Ocasional,2022-07-18
C00315,Ing. Nelly Velasco,silviajaramillo@example.org,Vieja Estados Unidos de América,Oeste,Regular,2024-10-13
C00316,Arcelia Holguín Ibarra,bernabepadron@example.org,San Arturo los altos,Este,Ocasional,2023-11-23
C00317,Dra. Rosa Ponce,rnieto@example.org,Nueva Japón,Oeste,Ocasional,2024-04-16
C00318,Roberto Uriel Quintana Montemayor,gloria24@example.com,Nueva Angola,Norte,Regular,2023-02-13
C00319,Sra. Pamela Arevalo,urosas@example.com,Nueva El Salvador,Oeste,Ocasional,2023-08-28
C00320,Carla Ríos,alvarezfelix@example.net,Vieja Uruguay,Norte,Regular,2023-11-28
C00321,Ruby Amador,preciadojose-eduardo@example.com,San Rocío de la Montaña,Oeste,Regular,2021-11-08
C00322,Hermelinda Santiago,salvador34@example.com,San Camila de la Montaña,Este,Ocasional,2022-11-06
C00323,Elias José Arredondo,zcarvajal@example.net,San Maximiliano de la Montaña,Oeste,Premium,2023-01-30
C00324,Lic. Augusto Mejía,natividad39@example.com,San Lucía de la Montaña,Oeste,Regular,2025-06-28
C00325,  Paola Ulloa  ,alejandro99@example.net,Vieja Pakistán,Este,Ocasional,2023-10-11
C00326,Noelia Ilse Zaragoza Henríquez,catalinaserna@example.com,San Carlos los bajos,Centro,Premium,2022-05-28
C00327,Lic. Rodolfo Correa,guadalupe18@example.org,San Darío los altos,Centro,Premium,2023-06-18
C00328,Elvia Susana Saavedra Espinal,camachoteresa@example.com,Vieja Angola,Sur,Premium,2022-10-18
C00329,Lic. Oswaldo Orellana,castillosofia@example.org,Nueva Malasia,Oeste,Premium,2021-09-18
C00330,Mateo Pablo Prieto,celia05@example.org,San Anel de la Montaña,Centro,Ocasional,2023-05-08
C00331,Víctor Augusto Gil Cervantes,david54@example.com,San Liliana de la Montaña,Sur,Premium,2022-02-08
C00332,Ivonne Solorio,guillermina41@example.net,Nueva Haití,Centro,Regular,2022-05-19
C00333,Adán Gerardo Cazares,samuelvera@example.org,Vieja Palau,Sur,Ocasional,2023-12-21
C00334,Pascual Ramírez,noemisolano@example.net,San Modesto los bajos,Centro,premiun,2024-05-28
C00335,Pedro Concepción,de-la-omaria@example.net,San Minerva de la Montaña,Sur,Ocasional,2023-03-01
C00336,Débora Espinosa Castañeda,,Nueva Tonga,Este,Premium,2025-02-14
C00337,Dra. Olga Delgado,soledad32@example.net,Nueva Burundi,Centro,Premium,2025-07-01
C00338,Cristian Javier Caballero,ortegaestela@example.net,Vieja Benin,Norte,Ocasional,2024-12-16
C00339,Ing. Antonio López,inesangulo@example.com,Vieja Suiza,Sur,Premium,2022-07-02
C00340,Ing. Cecilia Núñez,alonsoozuna@example.com,Vieja Portugal,Este,Ocacional,2023-07-08
C00341,Miguel Ángel Abel Matos Piña,bahenagabriela@example.com,San Timoteo de la Montaña,Este,REGULAR,2024-07-20
C00342,Débora Collazo,polvera@example.org,San Jonás los bajos,Centro,Regular,2025-01-07
C00343,  Dr. Benjamín de la Rosa  ,olivia05@example.org,San Bernardo los altos,Norte,ocasional,2024-03-18
C00344,Anabel Arcelia Abrego,cabreramaria-teresa@example.org,San Aida de la Montaña,Centro,Premium,2024-02-24
C00345,Anabel Ana Paz Limón,natalia97@example.com,Nueva Bahamas,Oeste,Premium,2023-09-05
C00346,Ing. Pablo Pichardo,geronimovalenzuela@example.com,Nueva Tayikistán,Oeste,Premium,2021-12-10
C00347,Lic. Luisa Marín,mayte97@example.org,San Nadia los bajos,Norte,Ocasional,2023-04-28
C00348,Jacinto Gerónimo Meza,sotomagdalena@example.org,Nueva Eslovaquia,Centro,Regular,2021-08-15
C00349,Esperanza Teresa López Garrido,adalbertonazario@example.org,Nueva República Centroafricana,Este,REGULAR,2021-10-12
C00350,Javier Urbina Salcedo,juradomicaela@example.com,San Guillermina de la Montaña,Oeste,Regular,2022-04-13
C00351,Aldonza Susana Perea de Anda,montalvoemiliano@example.net,San Hernán los altos,Sur,Regular,2023-04-11
C00352,Javier Pascual Gamez,rafael53@example.org,San Abigail de la Montaña,Este,Premiun,2023-04-03
C00353,Francisco Botello,maria-del-carmen99@example.net,Vieja Países Bajos,Este,Premium,2023-10-06
C00354,Alejandra Cynthia de la Garza,egil@example.com,San Salma los altos,Sur,Premiun,2023-03-03
C00355,Catalina Núñez,balcantar@example.net,San Carolina los bajos,Oeste,Premium,2024-09-08
C00356,Carolina Aldonza Ozuna Caldera,,San David de la Montaña,Sur,Ocasional,2022-04-29
C00357,Lucía Camila Madrid Ornelas,susanaotero@example.net,San Olga de la Montaña,Oeste,premiun,2021-09-01
C00358,Arturo Diego Casillas Jimínez,serafingrijalva@example.com,San Cecilia los altos,Sur,Regular,2022-06-13
C00359,José María Romero,nayeli99@example.com,San Gilberto de la Montaña,Este,Premium,2023-12-21
C00360,Ricardo Víctor Navarrete,marreola@example.com,San Evelio de la Montaña,Oeste,Ocasional,2021-10-01
C00361,Víctor Cabán Prado,nunezeloisa@example.org,San Adriana de la Montaña,Sur,Premium,2023-04-01
C00362,Cristina Judith Mora,oroscoines@example.org,Vieja Jamaica,Oeste,Ocasional,2023-12-05
C00363,Delia Zapata Lucero,svasquez@example.com,Vieja Camboya,Centro,Premium,2023-10-11
C00364,Alejandro Fernando Villarreal,mauro02@example.org,Nueva República Federal Democrática de Nepal,Centro,Regular,2024-03-29
C00365,Rafaél Valles Archuleta,ivanalcantar@example.org,Nueva Kirguistán,Centro,Ocasional,2023-05-20
C00366,Genaro Rodolfo Pedroza,zvaldez@example.net,San Óscar los altos,Centro,Ocasional,2022-06-30
C00367,Gilberto Noriega,gustavo75@example.net,Vieja Tailandia,Norte,Regular,2024-05-13
C00368,Salvador Lucero Otero,jaimevicente@example.net,San Tomás de la Montaña,Norte,Premium,2023-10-24
C00369,  Florencia Citlali Lira  ,rufino69@example.org,Nueva Kiribati,Este,Premium,2024-08-22
C00370,Fidel Teodoro Quiñónez,rafaelmondragon@example.net,Vieja Francia,Este,Ocasional,2023-10-24
C00371,Marcela Gil Rojo,rcornejo@example.com,San Javier los altos,Oeste,Regular,2024-06-01
C00372,Leticia Daniela Huerta Arias,hectordavila@example.org,San Leonel los altos,Sur,Premium,2023-02-19
C00373,Felix Renato Garza Meza,wblanco@example.com,Vieja Chile,Oeste,Regular,2023-11-04
C00374,Zacarías Adame Zarate,maria-cristinaulibarri@example.org,San Lilia los bajos,Este,Premium,2024-01-23
C00375,Hermelinda Alta  Gracia Enríquez,santiagozamora@example.com,Nueva Belarús,Sur,ocasional,2021-12-09
C00376,  Sara Reynoso Olmos  ,espinosaraul@example.org,San Jorge Luis los bajos,Sur,Ocacional,2021-08-06
C00377,Dra. Amalia Villaseñor,pinamiguel-angel@example.net,San Hermelinda los bajos,Este,REGULAR,2024-03-02
C00378,Lic. Leonor Santana,arroyosilvano@example.net,Nueva República Unida de Tanzanía,Norte,Premium,2022-10-24
C00379,Dra. Laura Henríquez,dtejada@example.net,Nueva Angola,Sur,Ocasional,2024-10-14
C00380,Yolanda Micaela Guillen,barajasjuan@example.org,Vieja República Popular Democrática de Corea,Norte,Regular,2022-12-14
C00381,Claudia Trejo Solorio,juan-carlosontiveros@example.org,San Alejandra de la Montaña,Este,Regular,2022-12-21
C00382,Micaela Fabiola Segovia Ferrer,jorge-luisromo@example.net,Vieja República Federal Democrática de Nepal,Centro,Regular,2022-01-31
C00383,Lic. Ana María Portillo,esparta49@example.com,Vieja Saint Kitts y Nevis,Oeste,Premium,2022-06-29
C00384,Asunción Ruby Jiménez Méndez,mmiranda@example.net,Nueva Turquía,Este,Premium,2021-11-02
C00385,Lic. Juan Quintana,jose15@example.com,San Lucas los altos,Norte,Ocasional,2025-02-15
C00386,José Luis Contreras Ruiz,judithjaimes@example.net,San Guillermina los altos,Sur,Regular,2025-01-21
C00387,Mariano Gamez Farías,hector35@example.com,Vieja Seychelles,Norte,Premium,2022-03-10
C00388,Concepción Esquibel Echeverría,pascualnieves@example.net,Nueva Congo,Este,Premium,2024-10-27
C00389,Ing. Emilio Chapa,halba@example.com,Vieja Guinea Ecuatorial,Norte,Regular,2024-09-16
C00390,Mitzy Serrato,nancy19@example.org,Vieja República Democrática del Congo,Sur,Ocasional,2022-02-03
C00391,Genaro Israel Leiva,corneliocasillas@example.net,Vieja Portugal,Norte,Ocasional,2025-01-22
C00392,Abigail Estefanía Villalpando Haro,jaimesmonica@example.org,Vieja Lesotho,Sur,Regular,2023-07-22
C00393,Olivia Lorena Marín Espinal,victoriarosas@example.com,Vieja Kenya,Oeste,Regular,2022-07-05
C00394,Soledad Aguilar Valverde,maximiliano93@example.net,San Guadalupe los altos,Oeste,Ocasional,2023-10-12
C00395,  Barbara Judith Rentería  ,carla25@example.net,San Carolina los altos,Este,Ocasional,2022-01-08
C00396,Ernesto Cotto,,Vieja Paraguay,Este,Premium,2024-03-28
C00397,Diego Andrés de la O,concepcion21@example.org,San Bernabé los bajos,Centro,Ocasional,2024-06-25
C00398,Aldo Julio César Cortés,yulloa@example.net,Vieja Kiribati,Sur,Ocasional,2023-08-12
C00399,María del Carmen Cristina Pérez,chapacelia@example.net,San Clemente los bajos,Este,Premiun,2023-01-17
C00400,Emiliano Omar Orellana Rivera,alta-graciamireles@example.com,Vieja Croacia,Oeste,Premium,2024-04-11
C00401,Dra. Abril Olvera,scamacho@example.net,Nueva Venezuela,Sur,Regular,2022-12-21
C00402,Ana Luisa Olivárez,,San Isaac los altos,Centro,Premium,2023-02-14
C00403,María Eugenia Pérez,montemayornatividad@example.net,San Karla los altos,Norte,Ocasional,2023-11-02
C00404,Mercedes Chavarría Robles,aulloa@example.net,San Noelia los bajos,Centro,Regular,2023-08-06
C00405,Juan Darío Jaimes Haro,maria-luisacarrasco@example.net,San Itzel los bajos,Centro,Regular,2023-09-04
C00406,Pedro Santiago Ochoa,marco-antoniopulido@example.com,Vieja China,Oeste,Ocasional,2023-08-17
C00407,  Marcela Micaela Heredia  ,horacio81@example.net,Nueva Libia,Oeste,Regular,2025-06-19
C00408,Lic. Omar Lerma,karina82@example.net,San Salma de la Montaña,Oeste,Premium,2025-06-25
C00409,Ing. Héctor Valladares,patriciatrujillo@example.org,Vieja Congo,Norte,Regular,2024-02-20
C00410,Omar Salgado,francisca91@example.net,San Flavio los bajos,Norte,Premium,2023-04-10
C00411,Rufino Perales Chacón,lhuerta@example.com,Vieja Arabia Saudita,Norte,Premium,2022-11-24
C00412,Nancy Antonia Hidalgo,hfonseca@example.org,San Juana los altos,Centro,Premium,2023-03-02
C00413,Violeta Amalia Soto,hbetancourt@example.net,Vieja Uzbekistán,Este,Premium,2023-12-20
C00414,Cristian Benjamín Corrales Peña,psoria@example.org,Nueva República Dominicana,Este,Regular,2021-11-22
C00415,Alejandro Briseño,kcruz@example.net,San Ofelia de la Montaña,Este,Regular,2024-12-09
C00416,  Yeni Zúñiga Balderas  ,jzamora@example.net,San Berta los bajos,Este,Ocasional,2022-02-26
C00417,Darío Leal Ontiveros,jaqueline56@example.net,Vieja Bosnia y Herzegovina,Centro,Ocasional,2024-07-20
C00418,Angélica Piña Verdugo,zsalinas@example.net,Vieja Seychelles,Este,Regular,2023-10-11
C00419,Georgina Ángela Rocha Navarro,delgadillolinda@example.org,San Ramón de la Montaña,Sur,ocasional,2023-05-01
C00420,  Lic. Victoria Tejada  ,hvarela@example.org,San Salvador los bajos,Sur,Ocasional,2021-10-19
C00421,Hugo César Solorio,lorena53@example.com,Vieja Micronesia,Oeste,Ocasional,2021-07-16
C00422,Paulina Elsa Carrera,clemente64@example.com,Nueva Colombia,Oeste,Ocasional,2023-04-26
C00423,Ing. Guillermo Collado,ballesterosjuan@example.com,Vieja Fiji,Norte,Premium,2022-10-03
C00424,Nelly Miriam Brito,galindogerman@example.net,Nueva Suecia,Sur,Premiun,2025-06-15
C00425,Ana María Reyna Trejo,,San Pamela los bajos,Norte,Regular,2022-04-15
C00426,Dra. Victoria Terán,dulce-mariaramos@example.net,San Mario los bajos,Oeste,Ocasional,2021-09-23
C00427,Carla Durán Garibay,cvillalobos@example.com,San Bernardo de la Montaña,Oeste,Regular,2024-10-15
C00428,  Jesús Bernabé Téllez Hernández  ,carolinajiminez@example.com,San Antonio los bajos,Centro,Regular,2024-07-30
C00429,María del Carmen Elena Rangel Villagómez,patriciomares@example.net,San Amador los altos,Este,Premium,2021-11-28
C00430,Alta  Gracia Crespo Toro,ursularosario@example.org,San Cristal los altos,Este,Premium,2022-07-16
C00431,Dra. Silvia Heredia,benito93@example.net,San Daniela de la Montaña,Centro,Regular,2025-05-13
C00432,Esparta Noemí Ávalos Almaraz,,Vieja Estonia,Este,Ocasional,2024-10-24
C00433,Débora Úrsula Nava Covarrubias,reynaldovalverde@example.com,San Eric los altos,Sur,Premium,2024-05-29
C00434,Lic. Agustín Sánchez,tlozada@example.org,Vieja Suiza,Oeste,Premiun,2022-04-16
C00435,Aida Blanca Montoya Marín,wrodriguez@example.com,San Jesús los bajos,Oeste,Regular,2022-05-14
C00436,  Clara Tamayo Ordóñez  ,francoveronica@example.com,Nueva Mali,Centro,Regular,2022-09-06
C00437,Genaro Ramón Saiz Sepúlveda,genaro64@example.org,San Guillermina de la Montaña,Norte,Regular,2024-12-29
C00438,Dra. Gloria Crespo,deboramadera@example.net,San Bruno de la Montaña,Sur,Ocasional,2021-10-14
C00439,Lilia Carvajal Cardenas,vallemargarita@example.net,Nueva Palau,Centro,Premium,2025-03-23
C00440,Darío Genaro Rocha,claudiomaldonado@example.org,San Pascual los bajos,Este,Ocasional,2021-09-29
C00441,Andrea Irma Galindo,estelagallegos@example.net,San Gabino los bajos,Centro,Premium,2023-09-29
C00442,Berta Jaramillo Esquibel,duarteilse@example.net,San Noemí los altos,Norte,Ocasional,2021-08-24
C00443,Olivia Delgado,lcolon@example.net,San Nancy los bajos,Oeste,Regular,2024-05-12
C00444,Sra. Dulce Alba,graciela34@example.net,Nueva Burkina Faso,Oeste,Premium,2025-06-26
C00445,Diana Zapata,olara@example.org,Nueva India,Oeste,REGULAR,2025-07-08
C00446,Minerva Collazo Anaya,duenasanel@example.com,San Indira los altos,Oeste,Premium,2022-05-07
C00447,Hernán Porfirio Jasso,jcedillo@example.org,San Vanesa de la Montaña,Oeste,REGULAR,2023-05-23
C00448,Andrés Miguel Segovia Concepción,nmoya@example.com,San Leonel los altos,Este,Premium,2021-10-17
C00449,Sandra Granado Muñoz,micaela43@example.org,San Estela de la Montaña,Centro,Premium,2022-06-09
C00450,Abelardo Carmona Gurule,salvador95@example.org,Vieja República Democrática Popular Lao,Centro,Regular,2024-10-05
C00451,Sr. Gilberto Munguía,correaelsa@example.net,Nueva Marruecos,Este,Ocasional,2022-02-07
C00452,Lic. Ricardo Alfaro,arturopacheco@example.org,San Amanda de la Montaña,Centro,Regular,2024-03-06
C00453,Alfredo Teodoro Cabán Moreno,pvalentin@example.org,San Aldonza de la Montaña,Sur,Premium,2023-08-07
C00454,Angélica Susana Cedillo,cristal56@example.com,Vieja Tonga,Sur,Premium,2024-07-05
